"aar","valgtype","fylke_navn","kommune_navn","valgkrets_navn","valgkrets_nr","parti_kode","parti_navn","parti_kategori","stemmer_prosent","stemmer_antall","stemmer_fhs"
"2013","st","Aust-Agder","Valle","Valle","0940","PIR","Piratpartiet",2,0,0,0
"2013","st","Aust-Agder","Valle","Valle","0940","PP","Pensjonistpartiet",2,0.28818,2,0
"2013","st","Aust-Agder","Valle","Valle","0940","BLANKE","Blanke",3,0.43228,3,0
"2013","st","Aust-Agder","Valle","Valle","0940","Andre","Andre",0,6.05187,42,14
"2013","st","Aust-Agder","Valle","Valle","0940","Andre2","Andre2",0,0,0,0
"2013","st","Aust-Agder","Bykle","Bykle","0941","A","Arbeiderpartiet",1,27.99189,138,39
"2013","st","Aust-Agder","Bykle","Bykle","0941","SV","Sosialistisk Venstreparti",1,4.66531,23,8
"2013","st","Aust-Agder","Bykle","Bykle","0941","RØDT","Rødt",1,0.60852,3,2
"2013","st","Aust-Agder","Bykle","Bykle","0941","SP","Senterpartiet",1,11.56187,57,16
"2013","st","Aust-Agder","Bykle","Bykle","0941","KRF","Kristelig Folkeparti",1,8.92495,44,18
"2013","st","Aust-Agder","Bykle","Bykle","0941","V","Venstre",1,4.66531,23,7
"2013","st","Aust-Agder","Bykle","Bykle","0941","H","Høyre",1,24.13793,119,36
"2013","st","Aust-Agder","Bykle","Bykle","0941","FRP","Fremskrittspartiet",1,12.57606,62,24
"2013","st","Aust-Agder","Bykle","Bykle","0941","DEMN","Demokratene i Norge",2,0,0,0
"2013","st","Aust-Agder","Bykle","Bykle","0941","KRISTNE","De Kristne",2,2.0284,10,0
"2013","st","Aust-Agder","Bykle","Bykle","0941","KSP","Kristent Samlingsparti",2,0,0,0
"2013","st","Aust-Agder","Bykle","Bykle","0941","KYST","Kystpartiet",2,0,0,0
"2013","st","Aust-Agder","Bykle","Bykle","0941","MDG","Miljøpartiet De Grønne",2,2.63692,13,3
"2013","st","Aust-Agder","Bykle","Bykle","0941","PIR","Piratpartiet",2,0,0,0
"2013","st","Aust-Agder","Bykle","Bykle","0941","PP","Pensjonistpartiet",2,0.20284,1,1
"2013","st","Aust-Agder","Bykle","Bykle","0941","BLANKE","Blanke",3,0.81136,4,1
"2013","st","Aust-Agder","Bykle","Bykle","0941","Andre","Andre",0,4.86815,24,4
"2013","st","Aust-Agder","Bykle","Bykle","0941","Andre2","Andre2",0,0,0,0
"2013","st","Vest-Agder","Kristiansand","Kristiansand","1001","A","Arbeiderpartiet",1,24.90329,11717,3009
"2013","st","Vest-Agder","Kristiansand","Kristiansand","1001","SV","Sosialistisk Venstreparti",1,3.26249,1535,486
"2013","st","Vest-Agder","Kristiansand","Kristiansand","1001","RØDT","Rødt",1,0.57598,271,120
"2013","st","Vest-Agder","Kristiansand","Kristiansand","1001","SP","Senterpartiet",1,0.97556,459,135
"2013","st","Vest-Agder","Kristiansand","Kristiansand","1001","KRF","Kristelig Folkeparti",1,12.71626,5983,1434
"2013","st","Vest-Agder","Kristiansand","Kristiansand","1001","V","Venstre",1,5.34963,2517,658
"2013","st","Vest-Agder","Kristiansand","Kristiansand","1001","H","Høyre",1,29.61955,13936,3862
"2013","st","Vest-Agder","Kristiansand","Kristiansand","1001","FRP","Fremskrittspartiet",1,15.83422,7450,1875
"2013","st","Vest-Agder","Kristiansand","Kristiansand","1001","DEMN","Demokratene i Norge",2,0.84591,398,155
"2013","st","Vest-Agder","Kristiansand","Kristiansand","1001","DLF","Det Liberale Folkepartiet",2,0.04251,20,6
"2013","st","Vest-Agder","Kristiansand","Kristiansand","1001","KRISTNE","De Kristne",2,1.26249,594,170
"2013","st","Vest-Agder","Kristiansand","Kristiansand","1001","KYST","Kystpartiet",2,0.017,8,1
"2013","st","Vest-Agder","Kristiansand","Kristiansand","1001","MDG","Miljøpartiet De Grønne",2,3.02869,1425,492
"2013","st","Vest-Agder","Kristiansand","Kristiansand","1001","NKP","Norges Kommunistiske Parti",2,0.04251,20,2
"2013","st","Vest-Agder","Kristiansand","Kristiansand","1001","PIR","Piratpartiet",2,0.34219,161,50
"2013","st","Vest-Agder","Kristiansand","Kristiansand","1001","PP","Pensjonistpartiet",2,1.18172,556,208
"2013","st","Vest-Agder","Kristiansand","Kristiansand","1001","BLANKE","Blanke",3,0.37194,175,58
"2013","st","Vest-Agder","Kristiansand","Kristiansand","1001","Andre","Andre",0,6.76302,3182,1084
"2013","st","Vest-Agder","Kristiansand","Kristiansand","1001","Andre2","Andre2",0,0,0,0
"2013","st","Vest-Agder","Mandal","Mandal","1002","A","Arbeiderpartiet",1,24.35307,2061,815
"2013","st","Vest-Agder","Mandal","Mandal","1002","SV","Sosialistisk Venstreparti",1,2.78861,236,111
"2013","st","Vest-Agder","Mandal","Mandal","1002","RØDT","Rødt",1,0.37812,32,22
"2013","st","Vest-Agder","Mandal","Mandal","1002","SP","Senterpartiet",1,2.46957,209,70
"2013","st","Vest-Agder","Mandal","Mandal","1002","KRF","Kristelig Folkeparti",1,9.55926,809,336
"2013","st","Vest-Agder","Mandal","Mandal","1002","V","Venstre",1,4.19473,355,123
"2013","st","Vest-Agder","Mandal","Mandal","1002","H","Høyre",1,27.95699,2366,1091
"2013","st","Vest-Agder","Mandal","Mandal","1002","FRP","Fremskrittspartiet",1,22.35614,1892,761
"2013","st","Vest-Agder","Mandal","Mandal","1002","DEMN","Demokratene i Norge",2,0.12998,11,3
"2013","st","Vest-Agder","Mandal","Mandal","1002","DLF","Det Liberale Folkepartiet",2,0.03545,3,2
"2013","st","Vest-Agder","Mandal","Mandal","1002","KRISTNE","De Kristne",2,2.30415,195,65
"2013","st","Vest-Agder","Mandal","Mandal","1002","KYST","Kystpartiet",2,0.0709,6,0
"2013","st","Vest-Agder","Mandal","Mandal","1002","MDG","Miljøpartiet De Grønne",2,2.46957,209,92
"2013","st","Vest-Agder","Mandal","Mandal","1002","NKP","Norges Kommunistiske Parti",2,0,0,0
"2013","st","Vest-Agder","Mandal","Mandal","1002","PIR","Piratpartiet",2,0.18906,16,13
"2013","st","Vest-Agder","Mandal","Mandal","1002","PP","Pensjonistpartiet",2,0.74442,63,14
"2013","st","Vest-Agder","Mandal","Mandal","1002","BLANKE","Blanke",3,0.33085,28,10
"2013","st","Vest-Agder","Mandal","Mandal","1002","Andre","Andre",0,5.94352,503,189
"2013","st","Vest-Agder","Mandal","Mandal","1002","Andre2","Andre2",0,0,0,0
"2013","st","Vest-Agder","Farsund","Farsund","1003","A","Arbeiderpartiet",1,22.39523,1165,386
"2013","st","Vest-Agder","Farsund","Farsund","1003","SV","Sosialistisk Venstreparti",1,2.55671,133,47
"2013","st","Vest-Agder","Farsund","Farsund","1003","RØDT","Rødt",1,0.17301,9,3
"2013","st","Vest-Agder","Farsund","Farsund","1003","SP","Senterpartiet",1,3.90235,203,69
"2013","st","Vest-Agder","Farsund","Farsund","1003","KRF","Kristelig Folkeparti",1,12.55286,653,176
"2013","st","Vest-Agder","Farsund","Farsund","1003","V","Venstre",1,3.55632,185,65
"2013","st","Vest-Agder","Farsund","Farsund","1003","H","Høyre",1,26.47059,1377,460
"2013","st","Vest-Agder","Farsund","Farsund","1003","FRP","Fremskrittspartiet",1,23.54864,1225,418
"2013","st","Vest-Agder","Farsund","Farsund","1003","DEMN","Demokratene i Norge",2,0.11534,6,2
"2013","st","Vest-Agder","Farsund","Farsund","1003","DLF","Det Liberale Folkepartiet",2,0.01922,1,0
"2013","st","Vest-Agder","Farsund","Farsund","1003","KRISTNE","De Kristne",2,2.01845,105,36
"2013","st","Vest-Agder","Farsund","Farsund","1003","KYST","Kystpartiet",2,0.15379,8,2
"2013","st","Vest-Agder","Farsund","Farsund","1003","MDG","Miljøpartiet De Grønne",2,1.34564,70,32
"2013","st","Vest-Agder","Farsund","Farsund","1003","NKP","Norges Kommunistiske Parti",2,0.09612,5,0
"2013","st","Vest-Agder","Farsund","Farsund","1003","PIR","Piratpartiet",2,0.15379,8,4
"2013","st","Vest-Agder","Farsund","Farsund","1003","PP","Pensjonistpartiet",2,0.94195,49,17
"2013","st","Vest-Agder","Farsund","Farsund","1003","BLANKE","Blanke",3,0.48058,25,8
"2013","st","Vest-Agder","Farsund","Farsund","1003","Andre","Andre",0,4.84429,252,93
"2013","st","Vest-Agder","Farsund","Farsund","1003","Andre2","Andre2",0,0,0,0
